yorum,aspect,sentiment
Ya bir ara tek kulak gitti (sol) korktum bozuldu diye çünkü yorumlarda gördüm birde önceki günü şarja takmıştım hani şarjı bitmemiştir diye düşündüm yine de 1 -,genel,negatif
Ya bir ara tek kulak gitti (sol) korktum bozuldu diye çünkü yorumlarda gördüm birde önceki günü şarja takmıştım hani şarjı bitmemiştir diye düşündüm yine de 1 -,kalite,negatif
Ya bir ara tek kulak gitti (sol) korktum bozuldu diye çünkü yorumlarda gördüm birde önceki günü şarja takmıştım hani şarjı bitmemiştir diye düşündüm yine de 1 -,batarya,negatif
Yaklaşık 2 aydır kullanıyorum. Çok memnunum. Telefonum samsung a73 bağlantıda problem yaşamadım.,genel,pozitif
Yaklaşık 6 aydır kullanıyorum. Ses kalitesi güzel telefonla konuşurken karşıya giden ses temiz ve güzel iletiliyor genel olarak çok memnunum ama bazı sıkıntılar,genel,pozitif
Yaklaşık 6 aydır kullanıyorum. Ses kalitesi güzel telefonla konuşurken karşıya giden ses temiz ve güzel iletiliyor genel olarak çok memnunum ama bazı sıkıntılar,ses_goruntu,pozitif
Yani bu kadar paraya değiceğini düşünmüyorum fiyatı çok abartı kulağı acıtıyor kullanımı zor ses düzeyi yetersiz şarj kutusundan zor çıkıyor pratik değil daha u,fiyat,notr
Yani bu kadar paraya değiceğini düşünmüyorum fiyatı çok abartı kulağı acıtıyor kullanımı zor ses düzeyi yetersiz şarj kutusundan zor çıkıyor pratik değil daha u,batarya,notr
Yani bu kadar paraya değiceğini düşünmüyorum fiyatı çok abartı kulağı acıtıyor kullanımı zor ses düzeyi yetersiz şarj kutusundan zor çıkıyor pratik değil daha u,ses_goruntu,notr
Yani bukadar para veriyoruz güzel bi paketleme beklerdim kargo gelince ayakkabı aldım sandım. 3 krşluk ürünü çok güzel sarıyorlar siz sadece koli içine koyup gö,kargo,pozitif
Yani bukadar para veriyoruz güzel bi paketleme beklerdim kargo gelince ayakkabı aldım sandım. 3 krşluk ürünü çok güzel sarıyorlar siz sadece koli içine koyup gö,fiyat,pozitif
Yani bukadar para veriyoruz güzel bi paketleme beklerdim kargo gelince ayakkabı aldım sandım. 3 krşluk ürünü çok güzel sarıyorlar siz sadece koli içine koyup gö,ambalaj,pozitif
Yani kutulama şekliniz bu mu herhangi bir balonlu naylona koyamıyor musunuz ayrıca hediye paketi olarak istedim dümdüz kartona koyup getirmişsiniz.,ambalaj,notr
"Yani yorumlara güvenerek aldım, çok merak ediyorum sesi bu kadar az olan bir kulaklık nasıl bu kadar beğeniliyor? Resmen sesi yok. Yanımda eşim kulaklık takılıy",ses_goruntu,negatif
Yanlış bilgi ve yönlendirme yapıldı ve iadesini kabul etmiyorlar.,genel,negatif
Yavaş teslimat,kargo,negatif
Yeni kullanmaya başladım şuanlık bir sıkıntısı yok sorun yaşamadım kullandıkça güncelliycem,genel,negatif
Yorumla inanıp aldım ama gürüldü engeleme özelliği yok dışarda konuşmak mümkün değil ses kalitesi kötü.,ses_goruntu,negatif
Yorumlarda herkes olumlu yazmış fakat ses kalitesi çok kötü sesi yok gibi ekran dügmeside çalışmıyor baglantı kesiliyor sürekli,ses_goruntu,negatif
Yorumumu güncelliyorum Sesi kaliteli olabilir ama kesinlikle kulağı küçük bayağı küçük insanların alması gereken bir kulaklık hareket etmezsem kulağımdan düşmüy,genel,negatif
Yorumumu güncelliyorum Sesi kaliteli olabilir ama kesinlikle kulağı küçük bayağı küçük insanların alması gereken bir kulaklık hareket etmezsem kulağımdan düşmüy,kalite,pozitif
Yorumumu güncelliyorum Sesi kaliteli olabilir ama kesinlikle kulağı küçük bayağı küçük insanların alması gereken bir kulaklık hareket etmezsem kulağımdan düşmüy,ses_goruntu,notr
Zaten bitane almıştım 2. Aldım güzel teşekkürler,genel,pozitif
abime aldım bu rengini de çok begendi,genel,pozitif
airpods kalitesi. cok güzel bir kulaklık ama benim siparisimden kılıf cikmadi.,kalite,pozitif
almayın arkadaşlar satıcı ile ilgili bir problem yok sorun kulaklıkta dışarıya çok ses veriyor,genel,negatif
almayın arkadaşlar satıcı ile ilgili bir problem yok sorun kulaklıkta dışarıya çok ses veriyor,ses_goruntu,negatif
annene hefiye aldım beğendi güzel,genel,pozitif
apple kalitesi tartışılmaz. ürün orijinal ve özenli paketlenmişti. hızlı şekilde elime ulaştı. gönül rahatlığı ile alabilirsiniz.,genel,pozitif
apple kalitesi tartışılmaz. ürün orijinal ve özenli paketlenmişti. hızlı şekilde elime ulaştı. gönül rahatlığı ile alabilirsiniz.,kargo,pozitif
apple kalitesi tartışılmaz. ürün orijinal ve özenli paketlenmişti. hızlı şekilde elime ulaştı. gönül rahatlığı ile alabilirsiniz.,kalite,pozitif
apple kalitesi tartışılmaz. ürün orijinal ve özenli paketlenmişti. hızlı şekilde elime ulaştı. gönül rahatlığı ile alabilirsiniz.,ambalaj,pozitif
arkadaşlar kulaklıktan çok az ses geliyor dışardaki tüm sesi duyuyorsun sesi en yükseğe de verdim dışardaki ses kulakliktaki sesten daha iyi duyuluyor ben iade,ses_goruntu,pozitif
arkadaşımın kızına aldık bayıldı çok beyendi..,genel,pozitif
arızalı urun geldı ne yazık tek kulaklık calısıuo ıade ediyorum,kalite,negatif
audiophile değilseniz alın F/P ürün. Kapağını açınca direkt bağlanması kolaylığını sevdim iş görür. Çok gürültülü bir yerde değilseniz telefonla konuşmada da ye,ses_goruntu,notr
aynı kulaklığı bir kaç ay önce de almıştım çok sağlamdı sonra bir gün şarj etmeyi bıraktı bozulmuştu şimdi aynı kulaklığı yine aldım ancak bu sefer çok kısa bir,kalite,negatif
aynı kulaklığı bir kaç ay önce de almıştım çok sağlamdı sonra bir gün şarj etmeyi bıraktı bozulmuştu şimdi aynı kulaklığı yine aldım ancak bu sefer çok kısa bir,batarya,pozitif
ayyy cok sevdimmm,genel,pozitif
"bass ayarı falan yapıldığında biraz daha iyi. Aslında genel olarak fiyat performans açısından çok iyi, ama şarkıya kapılmak istiyorsanız sizlik değil bende daha",fiyat,pozitif
"bass ayarı falan yapıldığında biraz daha iyi. Aslında genel olarak fiyat performans açısından çok iyi, ama şarkıya kapılmak istiyorsanız sizlik değil bende daha",ses_goruntu,pozitif
bataryası çabuk bitiyor,batarya,negatif
bazen sesi ortada takı kalıyo  ve telefonda da acilmiyo,ses_goruntu,notr
bağlantı kopmaları yaşıyorum sürekli ama fiyatına göre çok iyi 1 ay oldu alalı hiç şarjı bitmedi,fiyat,pozitif
bağlantı kopmaları yaşıyorum sürekli ama fiyatına göre çok iyi 1 ay oldu alalı hiç şarjı bitmedi,batarya,negatif
bağlantı noktasında mı sorun var emin değilim ama 2. günden sonra şarj almamaya başladı kulaklık ile kutu arasında temas sorunu var galiba maalesef iade ya,batarya,negatif
beklediğim den iyi çıktı ses kalitesi olsun ürün kalitesi olsun muhteşem almanizi tavsiye ederim,genel,pozitif
beklediğim den iyi çıktı ses kalitesi olsun ürün kalitesi olsun muhteşem almanizi tavsiye ederim,kalite,pozitif
beklediğim den iyi çıktı ses kalitesi olsun ürün kalitesi olsun muhteşem almanizi tavsiye ederim,ses_goruntu,pozitif
belli bir süre guzel kullanimi vardi sonra baglanti sorunlari cikmaya basladi oyunlarda ses aktarimi geriden geliyordu ve 3 aylik kullanilmama sonrasi bir daha,ses_goruntu,notr
ben 2.nesil kullanıyordum bozuldu diye aldım ama bence onun ses kalitesi çok daha iyiydi ya da bunun ayarları yapamadım bilemiyorum,genel,negatif
ben 2.nesil kullanıyordum bozuldu diye aldım ama bence onun ses kalitesi çok daha iyiydi ya da bunun ayarları yapamadım bilemiyorum,kalite,negatif
ben 2.nesil kullanıyordum bozuldu diye aldım ama bence onun ses kalitesi çok daha iyiydi ya da bunun ayarları yapamadım bilemiyorum,ses_goruntu,pozitif
ben aldıktan sonra fiyatı düştü,fiyat,negatif
beğenerek aldim ses çok güzel cikiyo tavsiye ederim,genel,pozitif
beğenerek aldim ses çok güzel cikiyo tavsiye ederim,ses_goruntu,pozitif
beğenmedim ses kalitesi düşük ve çenemi oynarsam duruyo müzik,ses_goruntu,negatif
beğenmedim. birini ariyorsun 3 kere çaldı diyelim kapatmak istiyorsun istediğin kadar dokun kapatmıyor. görüşme esnasında kapatıyor. beğenmedim başkasına hayrın,ses_goruntu,notr
bir süre kullandıktan sonra bir tarafı gitti ve diğer tarafında bir cızırtı var,ses_goruntu,negatif
birkaç ay kullandım sol çalışmıyor (garantiye göndereceğim) yolda yürürken ses kesik kesik geliyor,ses_goruntu,negatif
bravo size işini çok iyi yapıyorsunuz bize bin TL ye kayın ücret odettitip içine kablo bile koymaya tenezzül bile etmiyorsunuz ben nereden bulucam buna kabloyu,fiyat,pozitif
bravo size işini çok iyi yapıyorsunuz bize bin TL ye kayın ücret odettitip içine kablo bile koymaya tenezzül bile etmiyorsunuz ben nereden bulucam buna kabloyu,batarya,pozitif
bu fiyata alınacak en iyi kulaklıkdır,fiyat,pozitif
bu üründen 3 tane aldım tam olarak 3 tane ilk gelen kutusndsn açtığım gibi sağ taraftan ses gelmiyordu iade ettim 2. si ı nasıl olduysa bir anda kulaklığın iki,genel,negatif
bu üründen 3 tane aldım tam olarak 3 tane ilk gelen kutusndsn açtığım gibi sağ taraftan ses gelmiyordu iade ettim 2. si ı nasıl olduysa bir anda kulaklığın iki,ses_goruntu,negatif
bu üründen 3 tane aldım tam olarak 3 tane ilk gelen kutusndsn açtığım gibi sağ taraftan ses gelmiyordu iade ettim 2. si ı nasıl olduysa bir anda kulaklığın iki,ambalaj,negatif
bu üründen daha önce pembe almıştım halen kullanıyorum iyi çıkınca eşim de siyah istedi ona da bundan sipariş verdim ama kısa sürede bir teki çalışmamaya başlad,genel,pozitif
bu ürünü kimse almasın Bluetoothta görmüyor telefon haberiniz olsun.,genel,negatif
buds 4 lite vardı 10 numaraydı bunu beyenemedim,genel,notr
bugun elime ulastı gerçekten bu kadarını beklemiyordum ses kalitesi fln harika bukadar ucuz olupta çok pahalı kulaklıkta değer bence sadece daha arama yapamadım,genel,pozitif
bugun elime ulastı gerçekten bu kadarını beklemiyordum ses kalitesi fln harika bukadar ucuz olupta çok pahalı kulaklıkta değer bence sadece daha arama yapamadım,fiyat,negatif
bugun elime ulastı gerçekten bu kadarını beklemiyordum ses kalitesi fln harika bukadar ucuz olupta çok pahalı kulaklıkta değer bence sadece daha arama yapamadım,ses_goruntu,pozitif
cihaz arızalı sol kulaklik yüzde 90 dan fazla şarj almıyor 5 dk sonra bitiyor temsilcilerin yanlış yonlendirmesiyle bosa geçen 1 aylik bir iade talep süreci olu,kalite,negatif
cihaz arızalı sol kulaklik yüzde 90 dan fazla şarj almıyor 5 dk sonra bitiyor temsilcilerin yanlış yonlendirmesiyle bosa geçen 1 aylik bir iade talep süreci olu,batarya,negatif
cop gibi boş yere para vermeyin,fiyat,negatif
daha 1 yıl oldu ses kalitesi düştü garanti bitti ürün orijinal diye aldım ama anlamadom,ses_goruntu,notr
"dikkat edin ürün sahte,almayın",genel,negatif
"dikkat edin ürün sahte,almayın",kalite,negatif
dinleme için gayet iyi ama telefon görüşmesi için kötü bi kulaklık. kulaklıkla telefon görüşmesi yapanlar için hiiiçççç tavsiye etmiyorum gidin başka kaliteli k,genel,negatif
dinleme için gayet iyi ama telefon görüşmesi için kötü bi kulaklık. kulaklıkla telefon görüşmesi yapanlar için hiiiçççç tavsiye etmiyorum gidin başka kaliteli k,kalite,pozitif
dinleme için gayet iyi ama telefon görüşmesi için kötü bi kulaklık. kulaklıkla telefon görüşmesi yapanlar için hiiiçççç tavsiye etmiyorum gidin başka kaliteli k,ses_goruntu,negatif
diğer tip kulaklıklara göre düşük bir ses kalitesi var ve kulaklıktan gelen müzik sesi çok dışarı çıkıyor,ses_goruntu,negatif
dış ortam ses olayında yetersiz. onun dışında Gayet başarılı,ses_goruntu,pozitif
dışarı baya ses veriyor ses kalitesi orta,ses_goruntu,negatif
dışarı çok ses veriyor,ses_goruntu,negatif
"en uygun burdaydı, çok hızlı gönderildi baya iyi paketlenmişti. Herhangi bir sorun yaşamadım aylardır kullanıyorum. Şarjı da beklediğimden iyi gidiyor",fiyat,pozitif
"en uygun burdaydı, çok hızlı gönderildi baya iyi paketlenmişti. Herhangi bir sorun yaşamadım aylardır kullanıyorum. Şarjı da beklediğimden iyi gidiyor",batarya,pozitif
"en uygun burdaydı, çok hızlı gönderildi baya iyi paketlenmişti. Herhangi bir sorun yaşamadım aylardır kullanıyorum. Şarjı da beklediğimden iyi gidiyor",ambalaj,pozitif
esıme hediye aldım. ses kalitesi çok güzel hem müzik dınleme hem telde konuşma hiç sorun yok  tavsıys ederim hıc  pişman olmadım,genel,negatif
esıme hediye aldım. ses kalitesi çok güzel hem müzik dınleme hem telde konuşma hiç sorun yok  tavsıys ederim hıc  pişman olmadım,ses_goruntu,pozitif
"evimin sessizliğinden ayrıldığım anda doğru düzgün bir şey duyamıyorum, ses seviyesi aşırı yetersiz. kendim duyamıyorum diye sesi fulleyip etrafımdakilere müzik",ses_goruntu,notr
eşime aldım gayet iyi ve kullanışlı,genel,pozitif
fazlasıyla beğendim günümü kolaylaştırıyor,genel,pozitif
fena değil,genel,pozitif
fiyat performans olarak ürün Gayet iyi çok şey beklemeyeceksiniz konuşabilirsiniz İyi de duyarsınız tavsiye ederim,genel,pozitif
fiyat performans olarak ürün Gayet iyi çok şey beklemeyeceksiniz konuşabilirsiniz İyi de duyarsınız tavsiye ederim,fiyat,pozitif
fiyat performans ses kalitesi gayet yeterli şarjıda iyi dayanıyor bu fiyata düşünmeden alınıcak ürün (ıphone telefonlarsa ses daha yüksek çıkıyor),fiyat,pozitif
fiyat performans ses kalitesi gayet yeterli şarjıda iyi dayanıyor bu fiyata düşünmeden alınıcak ürün (ıphone telefonlarsa ses daha yüksek çıkıyor),batarya,pozitif
fiyat performans ses kalitesi gayet yeterli şarjıda iyi dayanıyor bu fiyata düşünmeden alınıcak ürün (ıphone telefonlarsa ses daha yüksek çıkıyor),ses_goruntu,pozitif
fiyat performansı,fiyat,pozitif
fiyata göre pek iyi değil sesi net değil garantili olması hicaz rahatlatıcı en azından bişey olursa yaptirabiliriz diye düşünüyorum,fiyat,negatif
fiyata göre pek iyi değil sesi net değil garantili olması hicaz rahatlatıcı en azından bişey olursa yaptirabiliriz diye düşünüyorum,ses_goruntu,negatif
fiyatina gore mukemmel ses kalitesi herkesi tatmin etmeyebilir ama gayet iş görür,genel,pozitif
fiyatina gore mukemmel ses kalitesi herkesi tatmin etmeyebilir ama gayet iş görür,fiyat,pozitif
fiyatina gore mukemmel ses kalitesi herkesi tatmin etmeyebilir ama gayet iş görür,ses_goruntu,pozitif
fp ürünü kullanışlı,genel,notr
garanti süresi 2 yıl yazıyor ama 6 aydan az kalmıştı. İade etmek istedigimde trendyol benden ücret kesintisi yapacagını belirtti. Hem satıcıdan hem trendyoldan,fiyat,negatif
garantisi çok erken başlatılmış neredeyse bir yıl kadar yetkili servisle görüştüm servise gönderdim 21 iş günü beklemem gerektiğini söylediler bu paraya bu hizm,fiyat,pozitif
geldiğin gün ilk kullanımda sesi tek kulaklığı takmama rağmen gayet yüksekti son seste dinleyemiyordum ama sonraki kullanımda sesi birden düştü ikisini takmış o,ses_goruntu,negatif
genel olarak fena değil ama bas kısmı kötü biraz,ses_goruntu,negatif
geri arama yapmadığı için iade ettim.,genel,negatif
geri plandan sürekli bir cızırtı sesi var belki de bana gelen cihaz sorunludur. Fiyatı uygun olduğu için iadeyle uğraşmak istemedim.,fiyat,notr
geri plandan sürekli bir cızırtı sesi var belki de bana gelen cihaz sorunludur. Fiyatı uygun olduğu için iadeyle uğraşmak istemedim.,ses_goruntu,negatif
gerçekten cok guzel kutulu eksiksiz bi şekilde elime ulaştı,kargo,pozitif
gerçekten cok guzel kutulu eksiksiz bi şekilde elime ulaştı,ambalaj,pozitif
gerçekten çok iyi hem direk kapağı açar açmaz bağlanıyor hemde telefonla konuşurken sesin net gidiyor anlaşılıyor 1 puanı sadece şarjı olmadığından kırdım ama o,batarya,pozitif
gerçekten çok iyi hem direk kapağı açar açmaz bağlanıyor hemde telefonla konuşurken sesin net gidiyor anlaşılıyor 1 puanı sadece şarjı olmadığından kırdım ama o,ses_goruntu,pozitif
guzel ındırımdeydı,fiyat,notr
görüntüsü güzel. sesi orta düzey. kibar,ses_goruntu,pozitif
güzel aldığımdan beri kere tek şarja taktım 1 aydır aldım ürünü gürültü de önlüyor kulakdan da düşmüyor kolay kolay.,batarya,pozitif
güzel aldığımdan beri kere tek şarja taktım 1 aydır aldım ürünü gürültü de önlüyor kulakdan da düşmüyor kolay kolay.,ses_goruntu,pozitif
güzel ama aşırı bir kalite beklemeyin,kalite,notr
güzel begendim kullandıkça gorucez,genel,pozitif
güzel beklediğimden iyi geldi gayet sağlam hic birinde sorun yok şuanlık biraz kullanayım herhangi bir sorun cikarsa yorumumu guncellerim ama bence gayet iyi,kalite,pozitif
güzel bi kulaklık sorunsuz geldi teşekkürler,genel,pozitif
güzel mükemmel değil ama ortanın bir tık üstü seviyede,genel,pozitif
güzel ses yüksek iyi,ses_goruntu,pozitif
güzel tabii klasik apple musluğa düşürdüm tık demedi pratik kulakta tutuşu güzel,genel,pozitif
güzel ürün kaliteli lakin bir jarj kablosu yok koymamışlar,kalite,pozitif
hafif cızırtı var gibi umarım bozuk değildir onun dışında kargo hızlı geldi,genel,negatif
hafif cızırtı var gibi umarım bozuk değildir onun dışında kargo hızlı geldi,kargo,pozitif
hafif cızırtı var gibi umarım bozuk değildir onun dışında kargo hızlı geldi,kalite,negatif
hafif cızırtı var gibi umarım bozuk değildir onun dışında kargo hızlı geldi,ses_goruntu,negatif
harika ürün telefonunuz xiomi ise kesinlikle tavsiye ederim,genel,pozitif
"hasarsiz geldi, seri numarasini sorgulattim orijinal. sadece paketlemesi hic hos degildi👎🏻 en azindan patpata sarilabilirdi direkt kutunun icinde geldi allaht",kalite,pozitif
"hasarsiz geldi, seri numarasini sorgulattim orijinal. sadece paketlemesi hic hos degildi👎🏻 en azindan patpata sarilabilirdi direkt kutunun icinde geldi allaht",ambalaj,notr
henüz bir süredir kullanıyorum şu anlık iyi,genel,pozitif
hiç memnun değilim karşı tarafa ses gitmiyor,genel,negatif
hiç memnun değilim karşı tarafa ses gitmiyor,ses_goruntu,negatif
